source,target
Sepulveda_etal_2003,Nauen_2000
Sepulveda_etal_2003,Perry_etal_1985
Sepulveda_etal_2003,Priede_1985
Sepulveda_etal_2003,Roberts_1975
Sepulveda_etal_2003,Roberts_1979
Sepulveda_etal_2003,Schaefer_1984
Sepulveda_etal_2003,Schmidt-Nielsen_1993
Sepulveda_etal_2003,SepulvedaDickson_2000
Sepulveda_etal_2003,Shadwick_2000
Sepulveda_etal_2003,Shadwick_etal_1998_b
Sepulveda_etal_2003,Tucker_1975
Sepulveda_etal_2003,Videler_1993
Sepulveda_etal_2003,VidelerHess_1984
Sepulveda_etal_2003,Videler_1990
Sepulveda_etal_2003,Webb_1975
Sepulveda_etal_2003,Webb_1998
Sepulveda_etal_2003,Weber_etal_1985
Sepulveda_etal_2003,Weihs_1973_b
Sepulveda_etal_2003,Westneat_etal_1993
Sepulveda_etal_2003,Westneat_2001
Sepulveda_etal_2003,Withers_1992
Sepulveda_etal_2003,Yamamoto_etal_1981
ShaoXu_2019,Hubbard_etal_2014
ShaoXu_2019,Westphal_etal_2011
ShaoXu_2019,Williams_etal_2002
ShaoXu_2019,Zhao_etal_2011
ShaoXu_2019,Ming_etal_2014
ShaoXu_2019,Ming_etal_2013
ShaoXu_2019,Shintake_etal_2010
ShaoXu_2019,Chen_etal_2018_b
ShaoXu_2019,Chen_etal_2010
Shelton_etal_2014,Affleck_1950
Shelton_etal_2014,Alben_etal_2012
Shelton_etal_2014,Bainbridge_1958
Shelton_etal_2014,Barrett_etal_1999
Shelton_etal_2014,Beal_etal_2006
Shelton_etal_2014,Bhalla_etal_2013
Shelton_etal_2014,Borazjani_etal_2012
Shelton_etal_2014,Chadwell_etal_2012
Shelton_etal_2014,DonleyDickson_2000
Shelton_etal_2014,Drucker_2000
Shelton_etal_2014,Drucker_2005
Shelton_etal_2014,Esposito_etal_2012
Shelton_etal_2014,Flammang_etal_2011
Shelton_etal_2014,Flammang_etal_2013
Shelton_etal_2014,Gibb_etal_1999
Shelton_etal_2014,Hua_etal_2013
Shelton_etal_2014,Jayne_1993
Shelton_etal_2014,Jayne_1994_b
Shelton_etal_2014,JayneLauder_1995
Shelton_etal_2014,Jayne_1995_b
Shelton_etal_2014,Jayne_1995_c
Shelton_etal_2014,Johnson_etal_1994_b
Shelton_etal_2014,Katz_1979
Shelton_etal_2014,Lauder_2006_c
Shelton_etal_2014,Lauder_2004
Shelton_etal_2014,Lauder_2006
Shelton_etal_2014,Lauder_etal_2012
Shelton_etal_2014,Lauder_etal_2011_b
Shelton_etal_2014,Lauder_etal_2011
Shelton_etal_2014,Lauder_etal_2007
Shelton_etal_2014,Esposito_etal_2002
Shelton_etal_2014,Nauen_2002
Shelton_etal_2014,Nauen_2002_b
Shelton_etal_2014,Peng_2008
Shelton_etal_2014,Peng_etal_2007
Shelton_etal_2014,Quinn_etal_2014
Shelton_etal_2014,Ramananarivo_etal_2013
Shelton_etal_2014,Read_etal_2003
Shelton_etal_2014,Rome_etal_1993
Shelton_etal_2014,Standen_2005
Shelton_etal_2014,Syme_2002
Shelton_etal_2014,Tangorra_etal_2010
Shelton_etal_2014,Tytell_2004
Shelton_etal_2014,Tytell_2006
Shelton_etal_2014,Tytell_2008
Shelton_etal_2014,Tytell_etal_2008_b
Shelton_etal_2014,Webb_1975
Shelton_etal_2014,Webb_2006
Shelton_etal_2014,WenLauder_2013
Shelton_etal_2014,Liao_2004
Shelton_etal_2014,Liao_etal_2003
Shelton_etal_2014,Liao_etal_2003_b
Shelton_etal_2014,Liu_2006
Shelton_etal_2014,Long_1998
Shelton_etal_2014,Long_etal_1994
Shelton_etal_2014,Long_etal_2002
Shelton_etal_2014,Long_etal_2006
Shelton_etal_2014,Long_etal_2006_b
Shelton_etal_2014,Long_etal_2011_b
Shelton_etal_2014,Magnuson_1978
Shelton_etal_2014,McHenry_etal_1995
Shintake_etal_2010,Kim_2004
Shintake_etal_2010,Yamamoto_2003
Shintake_etal_2010,Anderson_1998
Shintake_etal_2010,Nakashima_etal_1996
Shintake_etal_2010,Low_2006
Shintake_etal_2010,Mojarrad_etal_1997
Shintake_etal_2010,Guo_etal_1998
Shintake_etal_2010,Guo_etal_2006
Shintake_etal_2010,Zhang_etal_2007
Shintake_etal_2010,Ming_etal_2009
Stefanini_etal_2012_b,Durr_etal_2004
Stefanini_etal_2012_b,Beer_etal_1997
Stefanini_etal_2012_b,Grillner_2003
Stefanini_etal_2012_b,Grillner_2006_b
Stefanini_etal_2012_b,Kiehn_2006
Stefanini_etal_2012_b,Feldman_2006
Stefanini_etal_2012_b,Isa_2002
Stefanini_etal_2012_b,Deliagina_etal_2006
Stefanini_etal_2012_b,Kozlov_etal_2009
Stefanini_etal_2012_b,Ijspeert_etal_2007
Stefanini_etal_2012_b,Ayers_etal_2000
Stefanini_etal_2012_b,Kotay_2000
Stefanini_etal_2012_b,Menciassi_etal_2004
Stefanini_etal_2012_b,Hopkins_2009
Stefanini_etal_2012_b,Trimmer_etal_2006
Stefanini_etal_2012_b,Deng_2005
Stefanini_etal_2012_b,Gu_etal_2008
Stefanini_etal_2012_b,Suzumori_etal_2007
Stefanini_etal_2012_b,Stefanini_etal_2006
Stefanini_etal_2012_b,Griller_etal_2007
Stefanini_etal_2012,Durr_etal_2004
Stefanini_etal_2012,Beer_etal_1997
Stefanini_etal_2012,Grillner_2003
Stefanini_etal_2012,Grillner_2006_b
Stefanini_etal_2012,Kiehn_2006
Stefanini_etal_2012,Feldman_2006
Stefanini_etal_2012,Isa_2002
Stefanini_etal_2012,Deliagina_etal_2006
Stefanini_etal_2012,Kozlov_etal_2009
Stefanini_etal_2012,Kotay_2000
Stefanini_etal_2012,Menciassi_etal_2004
Stefanini_etal_2012,Hopkins_2009
Stefanini_etal_2012,Trimmer_etal_2006
Stefanini_etal_2012,Deng_2005
Stefanini_etal_2012,Gu_etal_2008
Stefanini_etal_2012,Suzumori_etal_2007
Stefanini_etal_2012,Stefanini_etal_2006
Stefanini_etal_2012,Griller_etal_2007
Stefanini_etal_2012,Tytell_etal_2010
Struebig_etal_2020,Carlton_etal_2013
Struebig_etal_2020,Du_etal_2015
Struebig_etal_2020,Sfakiotakis_etal_1999
Struebig_etal_2020,van_Ginneken_etal_2005
Struebig_etal_2020,VorusTaravella_2011
Struebig_etal_2020,Lindsey_1978
Struebig_etal_2020,Barrett_1988
Struebig_etal_2020,McIsaac_2002
Struebig_etal_2020,Westphal_etal_2011
Struebig_etal_2020,Stefanini_etal_2012_b
Struebig_etal_2020,Liljeback_2014
Struebig_etal_2020,Crespi_etal_2005
Struebig_etal_2020,Crespi_2006
Struebig_etal_2020,Porez_etal_2014
Struebig_etal_2020,Yu_etal_2009_b
Struebig_etal_2020,Manfredi_etal_2013
Struebig_etal_2020,Bayat_2016
Struebig_etal_2020,Williams_1989
Struebig_etal_2020,Nicolas_2009
Struebig_etal_2020,Zarrouk_2016
Struebig_etal_2020,Leftwich_etal_2012
Struebig_etal_2020,Maurya_etal_2009
Struebig_etal_2020,Paschal_2017
Su_etal_2014,DomeniciBlake_1997
Su_etal_2014,Webb_1978
Su_etal_2014,Weihs_1973
Su_etal_2014,Ahlborn_etal_1997
Su_etal_2014,Domenici_2011
Su_etal_2014,Tytell_2002
Su_etal_2014,Borazjani_etal_2012
Su_etal_2014,Mcclenahan_etal_2012
Su_etal_2014,Conte_etal_2010
Su_etal_2014,Woehl_2007
Su_etal_2014,Curet_etal_2011_b
Su_etal_2014,Liu_etal_2012
Su_etal_2014,Zhou_2012
Su_etal_2014,Abdelnour_etal_2012
Su_etal_2014,Marras_2012
Su_etal_2014,Triantafyllou_etal_2004
Su_etal_2014,Colgate_2004
Su_etal_2014,Roper_etal_2011
Su_etal_2014,LiuHu_2005
Su_etal_2014,LiuHu_2010
Su_etal_2014,Yu_etal_2008
Su_etal_2014,Yu_etal_2009
Su_etal_2014,Liang_etal_2011
Su_etal_2014,Sillar_2009
Su_etal_2014,Tytell_2008
Su_etal_2014,Lighthill_1969
Su_etal_2014,Su_etal_2009
Su_etal_2014,Su_etal_2010
Su_etal_2014,Maresh_etal_2004
Tan_etal_2006,Bandyopadhyay_2005
Tan_etal_2006,Edd_etal_2003
Tan_etal_2006,Leonard_2001
Tan_etal_2006,Fukuda_etal_1995
Tan_etal_2006,Fukuda_etal_1990
Tan_etal_2006,Shahinpoor_1992
Tan_etal_2006,MojarradShahinpoor_1997
Tan_etal_2006,Laurent_2001
Tan_etal_2006,Guo_etal_2003
Tan_etal_2006,Garner_etal_2000
Tan_etal_2006,Leonard_2001_b
Tan_etal_2006,Martin_2005
Tan_etal_2006,Chen_etal_2005
Tan_etal_2006,Kim_etal_2005
Tan_etal_2006,Bar-Cohen_2004
Tan_etal_2006,Sodano_etal_2005
Tan_etal_2006,Chen_etal_2006
Tan_etal_2006,Jadbabaie_etal_2003
Tan_etal_2006,Olfati-Saber_2004
Tan_etal_2006,Moreau_2005
Tan_etal_2006,Xi_etal_2006
Thandiackal_etal_2021,Tytell_2004
Thandiackal_etal_2021,Wen_etal_2018
Thandiackal_etal_2021,DomeniciBlake_1997
Thandiackal_etal_2021,Tytell_2008
Thandiackal_etal_2021,Akanyeti_etal_2017
Thandiackal_etal_2021,Du_etal_2019
Thandiackal_etal_2021,Wise_etal_2018
Thandiackal_etal_2021,Flammang_2009
Thandiackal_etal_2021,Schwalbe_2019
Thandiackal_etal_2021,Webb_1978_b
Thandiackal_etal_2021,Gamperl_etal_1991
Thandiackal_etal_2021,Witt_etal_2015
Thandiackal_etal_2021,Conte_etal_2010
Thandiackal_etal_2021,Currier_2019
Thandiackal_etal_2021,Currier_etal_2020
Thandiackal_etal_2021,White_etal_2021
Thandiackal_etal_2021,Borazjani_2010
Thandiackal_etal_2021,Zhu_etal_2019
Thandiackal_etal_2021,Drucker_1999
Thandiackal_etal_2021,Thandiackal_2020
Thandiackal_etal_2021,Mathis_etal_2018
Thandiackal_etal_2021,Dabiri_etal_2014
Thandiackal_etal_2021,Lauder_2015
Thandiackal_etal_2021,Lucas_etal_2020
Thandiackal_etal_2021,Gemmell_etal_2015
Thandiackal_etal_2021,Nauen_2002
Toming_etal_2012,Beal_etal_2006
Toming_etal_2012,Cook_2010
Toming_etal_2012,Liao_etal_2003
Toming_etal_2012,Webb_1998_b
Toming_etal_2012,Batchelor_1967
Toming_etal_2012,Salumaee_2010
Toming_etal_2012,Michel_1989
Tytell_2004,Batchelor_1973
Tytell_2004,Blake_1979_b
Tytell_2004,Daniel_1984
Tytell_2004,DomeniciBlake_1997
Tytell_2004,DonleyDickson_2000
Tytell_2004,Drucker_2001_b
Tytell_2004,Facchinetti_etal_2004
Tytell_2004,Fincham_1997
Tytell_2004,Gillis_1998
Tytell_2004,Hart_1999
Tytell_2004,Jayne_1995_c
Tytell_2004,Muller_etal_2001
Tytell_2004,Muller_etal_1997
Tytell_2004,Nauen_2002
Tytell_2004,Quinn_2002
Tytell_2004,Rayner_1991
Tytell_2004,Read_etal_2003
Tytell_2004,Rohr_2004
Tytell_2004,Schlichting_1979
Tytell_2004,Taylor_etal_2003
Tytell_2004,Triantafyllou_etal_2000
Tytell_2004,Tytell_2004_c
Tytell_2004,Tytell_2003
Tytell_2004,Tytell_2004_b
Tytell_2004,van_den_Thillart_etal_2004
Tytell_2004,Walker_1998
Tytell_2004,Webb_1991
Valdivia_y_Alvarado_2006,Yuh_2001
Valdivia_y_Alvarado_2006,Videler_1993
Valdivia_y_Alvarado_2006,Triantafyllou_1995
Valdivia_y_Alvarado_2006,Triantafyllou_etal_2000
Valdivia_y_Alvarado_2006,Barrett_etal_1999
Valdivia_y_Alvarado_2006,AndersonChhabra_2002
Valdivia_y_Alvarado_2006,Kumph_2000
Valdivia_y_Alvarado_2006,Yu_etal_2004
Valdivia_y_Alvarado_2006,Dickinson_etal_2000
Valdivia_y_Alvarado_2006,Ahlborn_2004
Valdivia_y_Alvarado_2006,Timoshenko_etal_1974
Valdivia_y_Alvarado_2006,Lighthill_1975
Valdivia_y_Alvarado_2006,Cham_etal_1999
Valdivia_y_Alvarado_2006,Valdivia_y_Alvarado_2005
VidelerHess_1984,Ahlberg_etal_1967
VidelerHess_1984,Bainbridge_1958
VidelerHess_1984,Blaxter_1959
VidelerHess_1984,Gray_1933
VidelerHess_1984,Walker_etal_1973
VidelerHess_1984,Hess_1984
VidelerHess_1984,Himmelblau_1972
VidelerHess_1984,Lighthill_1960
VidelerHess_1984,Lighthill_1969
VidelerHess_1984,Videler_1981
VidelerHess_1984,Videler_1978
VidelerHess_1984,Videler_1982
VidelerHess_1984,Wardle_1979
VidelerHess_1984,Wardle_1980_b
VidelerHess_1984,Wardle_1980
VidelerHess_1984,Webb_1975
VidelerWardle_1991,Aitringham_1990
VidelerWardle_1991,Archer_etal_1990
VidelerWardle_1991,Bainbridge_1958
VidelerWardle_1991,Bainbridge_1960
VidelerWardle_1991,Bainbridge_1958_b
VidelerWardle_1991,Beamish_1966
VidelerWardle_1991,Bernatchez_1985
VidelerWardle_1991,Beamish_1978
VidelerWardle_1991,Beamish_1984
VidelerWardle_1991,Blaxter_1969
VidelerWardle_1991,Brett_1964
VidelerWardle_1991,Brett_1967
VidelerWardle_1991,Brett_1982
VidelerWardle_1991,Dorn_etal_1979
VidelerWardle_1991,Edman_etal_1976
VidelerWardle_1991,Fry_1948
VidelerWardle_1991,Harper_1989_b
VidelerWardle_1991,He_1986
VidelerWardle_1991,He_1986_b
VidelerWardle_1991,He_1988
VidelerWardle_1991,HunterZweifel_1971
VidelerWardle_1991,Langfeld_etal_1989
VidelerWardle_1991,Lannergren_etal_1982
VidelerWardle_1991,McCleave_1980
VidelerWardle_1991,McVean_1987
VidelerWardle_1991,Magnuson_1970
VidelerWardle_1991,Regnard_1893
VidelerWardle_1991,Schmidt-Nielsen_1990
VidelerWardle_1991,Tsukamoto_etal_1975
VidelerWardle_1991,Videler_1981
VidelerWardle_1991,VidelerHess_1984
VidelerWardle_1991,Videler_1978
VidelerWardle_1991,Wardle_1975
VidelerWardle_1991,Wardle_1977
VidelerWardle_1991,Wardle_1980_c
VidelerWardle_1991,Wardle_1988
VidelerWardle_1991,Wardle_1974
VidelerWardle_1991,Wardle_1980
VidelerWardle_1991,Wardle_etal_1989
VidelerWardle_1991,Webb_1971_b
VidelerWardle_1991,Webb_1986
VidelerWardle_1991,Webb_1982_c
VidelerWardle_1991,Webb_etal_1984
VorusTaravella_2011,Lighthill_1952
VorusTaravella_2011,Lighthill_1960
VorusTaravella_2011,Lighthill_1969
VorusTaravella_2011,Lighthill_1970
VorusTaravella_2011,Lighthill_1971
VorusTaravella_2011,Miloh_1993
VorusTaravella_2011,Saffman_1967
VorusTaravella_2011,Taylor_1951
VorusTaravella_2011,Taylor_1952
VorusTaravella_2011,Vorus_1995
VorusTaravella_2011,Vorus_1996
VorusTaravella_2011,Vorus_2005
VorusTaravella_2011,Wu_1961
Wang_etal_2012,Triantafyllou_etal_2004
Wang_etal_2012,Bandyopadhyay_2005
Wang_etal_2012,Yu_etal_2004
Wang_etal_2012,LiuHu_2005
Wang_etal_2012,Liang_etal_2011
Wang_etal_2012,Hu_etal_2009_c
Wang_etal_2012,Ha_etal_2011
Wang_etal_2012,Barrett_1996_b
Wang_etal_2012,Kato_2000
Wang_etal_2012,Terada_2004
Wang_etal_2012,Grillner_etal_2007
Wang_etal_2012,Ijspeert_2008
Wang_etal_2012,Zhou_2010_b
Wang_etal_2012,Wu_2010
Wang_etal_2012,Cohen_etal_1982
Wang_etal_2012,Crespi_etal_2008
Wang_etal_2012,Zhao_etal_2006
Wang_etal_2012,Zhang_etal_2008_b
Wang_etal_2012,Degallier_2010
Wang_etal_2012,Yu_etal_2008_b
Wang_etal_2012,Zhang_2006
Wang_etal_2012,Wang_etal_2008_c
Wang_etal_2012,Yu_etal_2006_b
Webb_1971,Ahlborg_etal_1967
Webb_1971,Bainbridge_1958
Webb_1971,Bainbridge_1962
Webb_1971,Bainbridge_1963
Webb_1971,Black_1957
Webb_1971,Black_etal_1962
Webb_1971,Black_etal_1961
Webb_1971,Bone_1966
Webb_1971,Brett_1962
Webb_1971,Brett_1963
Webb_1971,Brett_1964
Webb_1971,Brett_1965
Webb_1971,Brett_1967
Webb_1971,Brody_1945
Webb_1971,Cameron_1970
Webb_1971,Connor_etal_1964
Webb_1971,Dahlberg_etal_1968
Webb_1971,Fry_1957
Webb_1971,Gadd_1952
Webb_1971,George_1962
Webb_1971,Gray_1933
Webb_1971,Hertel_1966
Webb_1971,Hill_1950
Webb_1971,Houston_etal_1969
Webb_1971,Idler_1959
Webb_1971,Jones_1971
Webb_1971,Kutty_1968
Webb_1971,Lighthill_1969
Webb_1971,Lighthill_1970
Webb_1971,Macleod_etal_1963
Webb_1971,Malomsoki_1967
Webb_1971,Miller_1962
Webb_1971,Miller_etal_1959
Webb_1971,Osborne_1961
Webb_1971,Prampero_etal_1970
Webb_1971,Prosser_1961
Webb_1971,Rao_1968
Webb_1971,Saiki_etal_1967
Webb_1971,Skidmore_1970
Webb_1971,Smit_1965
Webb_1971,Smith_etal_1967
Webb_1971,Stevens_1966
Webb_1971,Stevens_1967
Webb_1971,Sutterlin_1969
Webb_1971,Taylor_1952
Webb_1971,Webb_1970
Webb_1971,Webb_1971_b
Webb_1971,Wendt_1965
Webb_1971,Wendt_1967
Webb_1971,Wittenberger_1965
Webb_1978,Alexander_1967
Webb_1978,Breder_1926
Webb_1978,Brett_1965_b
Webb_1978,Chassin_etal_1976
Webb_1978,Dill_1973
Webb_1978,Dill_1974
Webb_1978,Dubois_etal_1976
Webb_1978,Eaton_etal_1977
Webb_1978,Fierstine_1968
Webb_1978,Gero_1952
Webb_1978,Gosline_1971
Webb_1978,Gray_1953
Webb_1978,Gray_1957
Webb_1978,Gray_1968
Webb_1978,Greenway_1965
Webb_1978,Hertel_1966
Webb_1978,Hill_1950
Webb_1978,Hurley_1974
Webb_1978,Keast_1966
Webb_1978,Lanczos_1956
Webb_1978,Lighthill_1970
Webb_1978,Mauck_1971
Webb_1978,Nursall_1973
Webb_1978,Scott_1973
Webb_1978,Steel_1960
Webb_1978,Webb_1975_b
Webb_1978,Webb_1975
Webb_1978,Webb_1977
Webb_1978,Weihs_1972
Webb_1978,Weihs_1973
Webb_1978,Wu_1971_d
Webb_etal_1984,Alexander_1977
Webb_etal_1984,Alexander_1977_b
Webb_etal_1984,Bainbridge_1958
Webb_etal_1984,Bainbridge_1963
Webb_etal_1984,Batty_1981
Webb_etal_1984,Beamish_1978
Webb_etal_1984,Besner_1983
Webb_etal_1984,Breder_1926
Webb_etal_1984,Brett_1964
Webb_etal_1984,Brett_1973
Webb_etal_1984,Brett_1978
Webb_etal_1984,Brett_1965_b
Webb_etal_1984,Farlinger_1977
Webb_etal_1984,Fry_1970
Webb_etal_1984,Gibbs_1974
Webb_etal_1984,Heglund_etal_1982
Webb_etal_1984,Heglund_etal_1974
Webb_etal_1984,Heinrich_1977
Webb_etal_1984,Hill_1950
Webb_etal_1984,Hunter_1972
Webb_etal_1984,Hunter_1971
Webb_etal_1984,Lighthill_1970
Webb_etal_1984,Lighthill_1971
Webb_etal_1984,Lighthill_1975
Webb_etal_1984,Lighthill_1977
Webb_etal_1984,Lindsey_1975
Webb_etal_1984,Pedley_1977
Webb_etal_1984,Priede_1980
Webb_etal_1984,Schlichting_1968
Webb_etal_1984,Scott_1973
Webb_etal_1984,Spouge_1979
Webb_etal_1984,Videler_1981
Webb_etal_1984,Videler_1978
Webb_etal_1984,Wardle_1977_b
Webb_etal_1984,Webb_1971_b
Webb_etal_1984,Webb_1975
Webb_etal_1984,Webb_1976
Webb_etal_1984,Webb_1977_b
Webb_etal_1984,Webb_1984
Webb_etal_1984,Webb_1982_c
Webb_etal_1984,Webb_1980
Webb_etal_1984,Wu_1971_d
Webb_etal_1984,Wu_1977
Webb_etal_1984,Wu_1978
WenLauder_2013,Alben_etal_2012
WenLauder_2013,Anderson_etal_1998
WenLauder_2013,Barrett_etal_1999
WenLauder_2013,Beal_etal_2006
WenLauder_2013,Blevins_2013
WenLauder_2013,Borazjani_2013_b
WenLauder_2013,Borazjani_2008
WenLauder_2013,Borazjani_2009
WenLauder_2013,Buchholz_2008
WenLauder_2013,Dewey_2012
WenLauder_2013,Dong_etal_2006
WenLauder_2013,Drucker_1999
WenLauder_2013,Fish_etal_2006_b
WenLauder_2013,Flammang_etal_2011
WenLauder_2013,Kern_2006
WenLauder_2013,Lauder_etal_2011_b
WenLauder_2013,Lauder_2011_b
WenLauder_2013,Lauder_etal_2007
WenLauder_2013,Lauder_etal_2012
WenLauder_2013,Lauder_2006
WenLauder_2013,Lauder_etal_2011
WenLauder_2013,Lauder_2006_b
WenLauder_2013,Liao_etal_2003
WenLauder_2013,Liao_etal_2003_b
WenLauder_2013,Long_etal_2002
WenLauder_2013,LowChong_2010
WenLauder_2013,McHenry_etal_1995
WenLauder_2013,Meunier_2006
WenLauder_2013,Nauen_2002
WenLauder_2013,Oeffner_2012
WenLauder_2013,Oeffner_2003
WenLauder_2013,Sun_2003
WenLauder_2013,Techet_2008
WenLauder_2013,Triantafyllou_etal_2005
WenLauder_2013,Triantafyllou_etal_2000
WenLauder_2013,Tytell_2007
WenLauder_2013,Tytell_etal_2010
WenLauder_2013,Tytell_2004_b
WenLauder_2013,Walker_2004_b
WenLauder_2013,Walker_1997
WenLauder_2013,Wen_etal_2012_b
Wen_etal_2013,Shadwick_2006
Wen_etal_2013,Anderson_etal_1998
Wen_etal_2013,Wen_etal_2010
Wen_etal_2013,Wen_etal_2011
Wen_etal_2013,Wang_etal_2010
Wen_etal_2013,Lauder_2011_b
Wen_etal_2013,Borazjani_2008
Wen_etal_2013,Breder_1926
Wen_etal_2013,Fish_2006
Wen_etal_2013,Lauder_2007
Wen_etal_2013,Wen_etal_2012
Wen_etal_2013,Wen_etal_2012_c
Wen_etal_2013,Wen_etal_2012_b
Wen_etal_2013,Wen_etal_2012_d
Wen_etal_2013,Wu_etal_2007
Wen_etal_2013,Hess_1984
Wen_etal_2013,Barrett_etal_1999
Wen_etal_2013,Tytell_2004_b
Wen_etal_2013,Triantafyllou_etal_2000
Wen_etal_2013,Buchholz_2008
Wen_etal_2013,DewarGraham_1994c
Wen_etal_2013,DonleyDickson_2000
Wen_etal_2013,Lighthill_1971
Wen_etal_2013,Nauen_2002
Wen_etal_2013,Schnipper_2009
Wen_etal_2013,Brenden_2009
Wen_etal_2013,Habib_etal_2007
Wen_etal_2018,Jayne_etal_1996
Wen_etal_2018,Lauder_etal_2002
Wen_etal_2018,Chadwell_etal_2012
Wen_etal_2018,Chadwell_etal_2012_b
Wen_etal_2018,Tytell_2006
Wen_etal_2018,Maia_2013
Wen_etal_2018,Maia_etal_2017
Wen_etal_2018,Lauder_2004
Wen_etal_2018,Standen_2005
Wen_etal_2018,Standen_2007
Wen_etal_2018,Tytell_etal_2008
Wen_etal_2018,Tytell_2004
Wen_etal_2018,Videler_1982
Wen_etal_2018,Wu_etal_2007
Wen_etal_2018,DomeniciBlake_1997
Wen_etal_2018,Alben_etal_2012
Wen_etal_2018,Borazjani_2013
Wen_etal_2018,Rus_2015
Wen_etal_2018,Liu_etal_2017
Wen_etal_2018,Long_etal_2014
Wen_etal_2018,Lauder_2015_b
Wen_etal_2018,Tangorra_etal_2010
Wen_etal_2018,Esposito_etal_2012
Wen_etal_2018,Wen_etal_2012
Wen_etal_2018,Marchese_etal_2014
Wen_etal_2018,Kim_etal_2017
Wen_etal_2018,Jusufi_etal_2017
Wen_etal_2018,Tangorra_etal_2011
Wen_etal_2018,Akanyeti_etal_2017
Wen_etal_2018,Wen_etal_2013_b
Wen_etal_2018,Ren_etal_2016
Wen_etal_2018,JayneLauder_1995
Wen_etal_2018,Chen_2011
Wen_etal_2018,Chen_2011_b
Wen_etal_2018,Drucker_2005
Wen_etal_2018,Sfakiotakis_etal_1999
Wen_etal_2018,Lauder_etal_2007
Wen_etal_2018,WenLauder_2013
Wen_etal_2018,Lauder_etal_2011
Wen_etal_2018,Wen_etal_2014
Wen_etal_2018,Stowers_2015
Wen_etal_2018,Jenett_etal_2017
Wen_etal_2018,Lin_etal_2011
Wen_etal_2018,Felton_etal_2014
Wen_etal_2018,Shih_etal_2017
Wen_etal_2018,Drucker_2000
Wen_etal_2018,Liu_etal_2017_b
Wen_etal_2018,Nauen_2002
White_etal_2021,AndersonChhabra_2002
White_etal_2021,Barrett_etal_1999
White_etal_2021,Butail_etal_2015
White_etal_2021,Cai_etal_2010
White_etal_2021,Cai_etal_2015
White_etal_2021,ChenJiang_2019
White_etal_2021,Chen_etal_2015
White_etal_2021,Chen_etal_2019_c
White_etal_2021,Christianson_etal_2018
White_etal_2021,Christianson_etal_2019
White_etal_2021,Cianchetti_etal_2015
White_etal_2021,Curet_etal_2011_b
White_etal_2021,Du_etal_2019_b
White_etal_2021,Ertuk_2015
White_etal_2021,Masoomi_etal_2014
White_etal_2021,Fish_etal_2017
White_etal_2021,FujiwaraYamaguchi_2017
White_etal_2021,Gibouin_etal_2018
White_etal_2021,Hirata_etal_2000
White_etal_2021,Jusufi_etal_2017
White_etal_2021,Katzschmann_etal_2018
White_etal_2021,Kumph_2000
White_etal_2021,Kwak_2017
White_etal_2021,Leftwich_2011
White_etal_2021,Leftwich_etal_2012
White_etal_2021,Li_etal_2013_b
White_etal_2021,Li_etal_2017
White_etal_2021,Li_etal_2019
White_etal_2021,Liao_etal_2014
White_etal_2021,Liu_2018
White_etal_2021,Long_etal_2006_b
White_etal_2021,Long_etal_2006
White_etal_2021,Mazumdar_etal_2008
White_etal_2021,McGovern_etal_2009
White_etal_2021,Mohammadshahi_etal_2008
White_etal_2021,Neely_etal_2016
White_etal_2021,Paschal_etal_2017
White_etal_2021,Pham_etal_2019
White_etal_2021,Robertson_etal_2019
White_etal_2021,Sfakiotakis_2015
White_etal_2021,ShaoXu_2019
White_etal_2021,Shintake_etal_2018
White_etal_2021,Tan_etal_2006
White_etal_2021,Fish_2015_b
White_etal_2021,Villanueva_2011
White_etal_2021,Villanueva_2013_b
White_etal_2021,Wang_etal_2010
White_etal_2021,Wang_etal_2019_b
White_etal_2021,Wang_etal_2019_c
White_etal_2021,Wen_etal_2018
White_etal_2021,Wu_etal_2015
White_etal_2021,Xie_etal_2020
White_etal_2021,Yu_2015
White_etal_2021,Yu_etal_2016
White_etal_2021,Yu_etal_2016_b
White_etal_2021,Yu_etal_2019
White_etal_2021,Zhong_etal_2013
White_etal_2021,Zhong_etal_2017
White_etal_2021,Zhong_etal_2018
White_etal_2021,Zhu_etal_2019
White_etal_2021,Gravish_2018
White_etal_2021,Lauder_2015
White_etal_2021,Lighthill_1969
White_etal_2021,Muller_etal_1997
White_etal_2021,Nauen_2002
White_etal_2021,von_Kármán_1935
White_etal_2021,Bainbridge_1958
White_etal_2021,HunterZweifel_1971
White_etal_2021,Azarsina_2016
White_etal_2021,Shelton_etal_2014
White_etal_2021,Moored_etal_2011
White_etal_2021,Tuhtan_etal_2016
White_etal_2021,Blank_etal_2007
White_etal_2021,Wainwright_2020
White_etal_2021,Wang_etal_2019_d
White_etal_2021,Clapham_2014
White_etal_2021,Blake_etal_1995
White_etal_2021,Lauder_2015_c
White_etal_2021,Lauder_etal_2012
White_etal_2021,Knower_etal_1993
White_etal_2021,Shadwick_2008
White_etal_2021,Westneat_2001
White_etal_2021,Lauder_2006_c
White_etal_2021,Webb_1978_c
White_etal_2021,Long_1996
White_etal_2021,Long_1998
White_etal_2021,Tytell_etal_2010
White_etal_2021,Tytell_etal_2018
White_etal_2021,Fierstine_1968
White_etal_2021,Westneat_1993
White_etal_2021,DonleyDickson_2000
White_etal_2021,Xiong_2014
White_etal_2021,Webb_1994_c
White_etal_2021,Drucker_1999
